 0.0000000000000000e+00  0.0000000000000000e+00
 0.0000000000000000e+00  0.0000000000000000e+00
 4.4703479901858116e-10  2.3423329680756442e-18
-7.4505789229666461e-10 -1.3169781235487969e-18
-2.4211543290762982e+00  2.3238311152467475e-18
-5.6119700656367693e+00 -2.3677336064285511e-18
-3.7438293254488424e-05 -5.6488606568040591e-21
 1.4673878461638692e-05 -6.2069004642717557e-20
-4.1341898040261640e+00  3.9209944600928890e-19
-2.0514425344621641e+00  2.4245268994458283e-18
-6.7469716140865956e-05  5.3511637663212035e-20
 9.3843976332018764e-06 -1.9283350521485898e-20
 0.0000000000000000e+00  0.0000000000000000e+00
 0.0000000000000000e+00  0.0000000000000000e+00
 4.4703473858159693e-10  2.7228833911446422e-18
 2.9419563570286661e-05  1.2200630379938505e-20
 0.0000000000000000e+00  0.0000000000000000e+00
 0.0000000000000000e+00  0.0000000000000000e+00
-1.7500625462104481e-05 -3.5801464434405886e-18
-7.4505806697918448e-10 -2.1515034249978261e-20
-4.7540738279735439e+00  7.1493299141447559e-19
-5.8254317300737801e+00 -2.2522119728409066e-18
-6.6532929536328842e-05 -1.1444350375635077e-20
 1.0102172424965684e-05  2.9533310291324152e-20
-2.6834688085704597e+03  6.4450902140986702e-19
-1.2510539424178538e+02 -6.9081430832243450e-19
 2.0376711129083591e+02 -5.2455539468764081e-19
-1.2409867916740965e-01  3.6997034554933763e-18
-3.5034613285967677e+00  2.3202475941521195e-18
-1.4740474675760415e-05  3.4700707201238156e-20
 2.8579076346498641e-05  3.2659873051434415e-20
-2.3049411672046558e+03 -6.9648866579511653e-19
-9.8626697972026690e+01  1.3800475443234345e-18
 5.4814521911797442e+01 -1.1313757344777341e-18
-3.5961183345580383e+00 -5.1108913471561585e-19
-1.3343918128609686e+00 -1.1194391303532794e-18
-6.7108406522523742e-05 -2.0651057622150732e-20
 1.2279340502027884e-05  4.4893222019122218e-21
-3.1219190326286948e+03  1.3222979429396399e-18
 1.5424227215335707e+01  3.2537593720778935e-19
-4.9903755093548779e+02 -3.1583805507299244e-19
-3.0864711287169948e+00  3.9184725582879679e-19
-7.3017054998982136e+00 -3.2392042761205222e-18
-5.5374531549647900e-05  8.5640867003004721e-21
 1.9563247277884403e-05 -4.6203744434804417e-20
-4.6153901182957329e+00 -3.3886559494404195e-18
-7.7096670693562901e+00  8.0764638332785009e-18
-7.6947886579307887e-05 -1.6100803369409092e-20
 1.7215575514485251e-05  8.0958337023024199e-20
-1.0718118553195206e+00  7.8781797052106846e-18
-6.2604062784417058e+00  2.8967154179307355e-18
-2.7297693534049424e-05 -1.5317349222481726e-20
 2.8227360957690691e-05  2.2830036206660608e-20
-3.5282782527788816e+00 -5.1319739980324196e-18
-8.4933004816750195e+00 -6.1088083752627536e-18
-6.7246927815438085e-05 -5.6484921223709479e-20
 2.3495946986078541e-05 -3.4368325402373437e-20
-4.6612503622315540e+00 -8.7054247379137817e-18
-8.5073052115147494e+00 -3.3133946031393094e-18
-8.5982024154386693e-05  9.0373253810617101e-21
 2.1096645936777267e-05 -2.6820645808604771e-20
-2.5207128321261498e+03  2.9143085661653620e-20
-4.6339889189045230e+01  1.3896407457607511e-18
 5.1720077338645538e+01  2.4407771718192429e-18
-1.6092550515715767e+00 -2.0591071355532291e-19
-7.8904581386447017e+00 -4.6963232316998200e-19
-3.7063649492376460e-05 -4.5043253327905466e-20
 2.8636002763549265e-05  6.2211154190699889e-20
-2.3646376372044078e+03 -1.0716651208628075e-18
-3.4851389135618973e+00  1.6245300237764082e-18
 8.9229221757491374e+01 -6.6750792421976255e-20
-5.1915324323797876e+00 -9.2570749186305011e-18
-3.2066915864168477e+00  1.1326627566983328e-18
-9.1626220616392986e-05  1.5908289770404990e-20
 1.3835420472959485e-05  1.3567079463864256e-20
-6.1593326145203555e+00 -1.0742920311241137e-18
-5.7495637471045704e+00 -3.4014795818832103e-18
-9.4998995548535429e-05 -1.7072037990299049e-20
 1.2862763774020376e-05  3.0041595715133751e-20
-5.1456396339425430e+00  2.8937728333312834e-18
-3.0319837153151981e+00 -1.9055739838299520e-18
-9.3497830069021591e-05 -1.6983305422914119e-20
 1.3095994359991183e-05 -2.1960187254420485e-20
-6.2705760130384069e+00  2.7693715712782205e-18
-4.1288718101797794e+00 -3.5331093055366303e-18
-1.1519697303125525e-04 -3.2539592569324715e-20
 1.5438670694404051e-05 -1.6673445841095737e-21
-6.8668306017109151e+00  2.0674940807256060e-17
-5.9452864511706531e+00  3.3860384934821210e-19
-1.1710349380978903e-04  8.4655369817785320e-21
 1.4134622061005466e-05 -2.8781189437899797e-20
-2.7648705386349648e+03 -1.2828596432646132e-18
-1.9338235774676221e+01  3.2164518733809963e-18
 9.8581865353480651e+01  2.9023334333444869e-19
-6.0218877291019250e+00  1.9989494891445378e-18
-3.7889469509652765e+00  2.0164043128840518e-18
-1.1482644734590526e-04  2.7238829323678927e-20
 1.6008344513398153e-05  9.0231224124947850e-21
-2.9131010136542795e+03 -8.4611340347955172e-21
 7.1184985905780778e+00 -8.5649706379050144e-19
-1.1113761064644754e+02 -5.4485891748902801e-19
-5.9832845630902254e+00  5.8726001251539650e-18
-7.6443787337114175e+00  6.7608313650004163e-18
-9.8483450555557854e-05 -2.6871278740197748e-20
 1.4856346025717448e-05 -4.2572886611964174e-20
-5.6332330436036484e+00  8.8316687691322312e-18
-8.3270856632587922e+00 -1.3788967850552263e-17
-1.0615263910492630e-04  4.5941883558364567e-20
 1.9583018809374118e-05  4.0093574917717333e-20
-6.8085815555567120e+00 -1.0138516227341882e-17
-7.3194943496772549e+00 -7.8953551316826155e-19
-1.2097713828048040e-04 -7.9204087366146960e-21
 1.5288537661780786e-05 -2.9011102767618521e-20
-6.3540673707842510e+00  1.1332585478194989e-18
-7.9974847471447692e+00  3.9779434196692923e-18
-1.2657545726619325e-04  2.5240556926529257e-21
 1.8479583932173831e-05 -4.7455703782242605e-21
-2.5985052286241835e+03  1.4166204328082299e-18
