 1.2496924264766631e-13 dof=191   DMX_0 n=36    x=0          y=0.4         1.0640424956040754e-23
-1.1350016125176632e-03 dof=192   DMY_0 n=36    x=0          y=0.4        -6.3587266257716084e-14
-6.3874398913573138e+00 dof=193    P_0 n=36    x=0          y=0.4        -1.9186729015499794e-12
-9.9977367514543062e+01 dof=194   VX_0 n=37    x=4          y=0           7.2547872356934647e-12
 7.7456870892655449e-01 dof=195   VY_0 n=37    x=4          y=0           1.4984736998978742e-10
 9.5733625864770311e-01 dof=196   DMX_0 n=37    x=4          y=0          -4.7749155529717327e-12
-5.7456305645828210e-02 dof=197   DMY_0 n=37    x=4          y=0          -1.4541471388019977e-09
-1.6090548764946300e+02 dof=198    P_0 n=37    x=4          y=0          -5.0265102705691912e-12
-2.2212794011951353e-03 dof=199    K_0 n=37    x=4          y=0           5.1914245666383815e-16
 1.0054056450650036e+04 dof=200   TENS_0 n=37    x=4          y=0          -7.7696297223040327e-14
-1.0000003013653179e+02 dof=201   VX_0 n=38    x=3          y=0           8.2015418534769774e-12
 1.0248814871336738e+00 dof=202   VY_0 n=38    x=3          y=0           1.4727638456728715e-10
 7.5038093990897792e-01 dof=203   DMX_0 n=38    x=3          y=0          -4.5973311064181610e-12
-4.6511616623836002e-02 dof=204   DMY_0 n=38    x=3          y=0           4.5075435916628969e-09
-1.2243894515939201e+02 dof=205    P_0 n=38    x=3          y=0          -5.8181202681667454e-12
-1.7421331782734558e-03 dof=206    K_0 n=38    x=3          y=0           4.8185163242784253e-16
 9.9774317350478213e+03 dof=207   TENS_0 n=38    x=3          y=0          -1.4601588861938809e-14
-9.9991405079673470e+01 dof=208   VX_0 n=39    x=2          y=0           7.4336618905867601e-12
 1.2017917939441625e+00 dof=209   VY_0 n=39    x=2          y=0           1.0061434787664522e-10
 5.1341734768987202e-01 dof=210   DMX_0 n=39    x=2          y=0          -3.5918844808236815e-12
-3.2685432112371876e-02 dof=211   DMY_0 n=39    x=2          y=0           9.6788468051905411e-09
-8.4058649176112297e+01 dof=212    P_0 n=39    x=2          y=0          -5.2332264342369529e-12
-1.1793491868725928e-03 dof=213    K_0 n=39    x=2          y=0           4.6265099208300946e-16
 9.9982986359650113e+03 dof=214   TENS_0 n=39    x=2          y=0           1.2986496500423676e-14
-9.9991788525657611e+01 dof=215   VX_0 n=40    x=1          y=0           4.9678588021293963e-12
 1.3127005258645439e+00 dof=216   VY_0 n=40    x=1          y=0           3.9354894214437009e-11
 2.6076119235605028e-01 dof=217   DMX_0 n=40    x=1          y=0          -2.2162586770190874e-12
-1.6855776651728126e-02 dof=218   DMY_0 n=40    x=1          y=0           1.3330499375134292e-08
-3.9472609029868181e+01 dof=219    P_0 n=40    x=1          y=0          -2.7785291232526421e-12
-5.8037338265908023e-04 dof=220    K_0 n=40    x=1          y=0          -2.6207003831104641e-16
 9.9012252326450325e+03 dof=221   TENS_0 n=40    x=1          y=0           9.8194584544901888e-14
